civ_id	civilization	tier	param_id	domain	unit	declared_module	formula	raw_current	default	non_default	value_status	default_relation	provenance	value_source	historical_status	historical_source	consumer_status	easy_effective	normal_effective	hard_effective	difficulty_policy	effective_formula	direction	live_call_site	copied_from_greece
babilonia	Babilonia	2	meta_tier_roster	meta	absolut	civ-roster.ts	mul_abs	2	1	true	CURRENT_RUNTIME_DATA	NON_DEFAULT_OVERRIDE	CURRENT_RUNTIME_DATA	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/meta_tier_roster	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		2		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_lukownicy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_lukownicy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_kawaleria	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_kawaleria	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_obleczenie	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_obleczenie	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_morska	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_morska	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_wszystkie	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_wszystkie	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_lukownicy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_lukownicy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_kawaleria	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_kawaleria	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_obleczenie	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_obleczenie	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_morska	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_morska	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_pancerz_piechota	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_pancerz_piechota	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_pancerz_lukownicy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_pancerz_lukownicy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_pancerz_kawaleria	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_pancerz_kawaleria	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_pancerz_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_pancerz_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_uderzenie_piechota	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_uderzenie_piechota	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_uderzenie_kawaleria	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_uderzenie_kawaleria	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_uderzenie_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_uderzenie_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_dystans_lukownicy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_dystans_lukownicy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_dystans_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_dystans_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_hp_piechota	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_hp_piechota	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_hp_kawaleria	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_hp_kawaleria	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_hp_rydwany	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_hp_rydwany	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_ruch_bitwa_proc	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_ruch_bitwa_proc	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_zasieg_proc	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_zasieg_proc	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_oblezenie_proc	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_oblezenie_proc	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_koszt_rekrutacji_proc	walka	ulamek	production.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_koszt_rekrutacji_proc	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota_teren_las	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota_teren_las	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota_teren_las	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota_teren_las	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota_terytorium_wlasne	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota_terytorium_wlasne	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota_terytorium_wlasne	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota_terytorium_wlasne	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota_w_murze	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota_w_murze	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota_w_murze	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota_w_murze	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota_runda_szarzy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota_runda_szarzy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	DEAD_UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota_runda_szarzy	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota_runda_szarzy	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_atak_piechota_teren_plytkie_morze	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_atak_piechota_teren_plytkie_morze	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
babilonia	Babilonia	2	walka_obrona_piechota_teren_plytkie_morze	walka	ulamek	civ-bonuses.ts	mul_proc	0	0	false	CURRENT_RUNTIME_DATA	DEFAULT_VALUE	CURRENT_RUNTIME_DEFAULT	gra/data/civ-matrix.json#/cywilizacje[typCywilizacji=babilonia]/params/walka_obrona_piechota_teren_plytkie_morze	RESERVE_DRAFT_UNRESOLVED	docs/decyzje/D-cyw-roster-6-REZERWA.md; Civ-CYWILIZACJE/draft/roster-6-REZERWA.json	UNWIRED		0		NOT_ACTIVE	not computed by current consumer; retain raw Normal data	not applicable until a consumer is wired and reviewed	gra/src/game/civ-matrix.ts:41-60,71-101 (loader/accessor only); no gameplay call-site found	false
